,ID,Created,Closed,Time To Close (hours),Number of Changed Files,Title,Labels,Labels#,Is Merged,Time to Merge (hours),Base,Descriptions,Open/Closed,Author Name,Updated at,Commits
1115,3774,2016-08-12 18:40:51,2016-08-13 16:07:15,21.44,5,Now track inventory when spinning a fort,[],0,True,21.44,dev,True,closed,Saunier Debes Brice,2016-08-13 16:07:15,16
1116,3772,2016-08-12 18:24:53,2016-08-12 18:26:12,0.021944444444444444,1,Revert #3500 Fix error when MoveToFort called from handle_soft_ban.py,[],0,True,0.021944444444444444,dev,True,closed,Dmitry Ovodov,2016-08-16 08:05:15,1
1117,3767,2016-08-12 18:09:05,2016-08-12 18:10:36,0.025277777777777777,1,Writing the location file to fix the web ui,[],0,True,0.025277777777777777,dev,True,closed,Eli White,2016-08-12 18:10:52,1
1118,3764,2016-08-12 17:49:02,2016-08-12 18:00:03,0.1836111111111111,1,Update installation.md,[],0,True,0.1836111111111111,dev,True,closed,,2016-08-12 19:11:27,1
1119,3763,2016-08-12 17:43:52,2016-08-12 17:47:49,0.06583333333333333,1,Update installation.md,[],0,False,,master,True,closed,,2016-08-12 17:47:52,3
1120,3760,2016-08-12 17:34:51,2016-08-12 17:47:13,0.2061111111111111,1,Update use ultraball with constraint,[],0,True,0.2061111111111111,dev,True,closed,,2016-08-12 17:47:13,19
1121,3756,2016-08-12 16:41:13,2016-08-12 17:55:41,1.241111111111111,7,Rewrite NicknamePokemon for new Inventory sysem + a lot of new keys for 'nickname_template' option,[],0,True,1.241111111111111,dev,True,closed,Artyom Shendrik,2016-08-12 18:10:08,6
1122,3755,2016-08-12 16:36:49,2016-08-12 18:14:01,1.62,5,Added worker for using incense,[],0,False,,dev,False,closed,Ben Morrise,2016-08-12 18:22:34,1
1123,3748,2016-08-12 15:55:42,2016-08-12 17:59:42,2.066666666666667,6,Avoid GET_INVENTORY on every tick,[],0,False,,dev,True,closed,,2016-08-12 17:59:42,7
1124,3747,2016-08-12 15:53:26,2016-08-12 17:56:30,2.051111111111111,42,Dev,[],0,False,,master,True,closed,Med Shaaban,2016-08-12 17:56:30,152
1125,3743,2016-08-12 14:48:50,2016-08-13 01:28:20,10.658333333333333,5,Pokemon optimizer enhancements,[],0,True,10.658333333333333,dev,True,closed,Julien Lavergne,2016-08-13 22:26:02,42
1126,3742,2016-08-12 14:47:48,2016-08-12 17:45:10,2.956111111111111,1,Update configuration_files.md - ambiguous snipe_high_prio_threshold description,[],0,True,2.956111111111111,dev,True,closed,PLG,2016-08-13 14:22:35,1
1127,3738,2016-08-12 14:07:41,2016-08-12 17:30:43,3.383888888888889,4,"Add and Remove pokemon from the inventory cache when catch, release and evolve",['Approved'],1,True,3.383888888888889,dev,True,closed,Aurélien Chretien,2016-08-12 17:30:43,3
1128,3734,2016-08-12 12:32:07,2016-08-12 13:09:30,0.6230555555555556,1,Fixed EventManager handlers to be list instead of tuple,[],0,True,0.6230555555555556,dev,True,closed,Chris Wild,2016-08-12 13:50:04,1
1129,3731,2016-08-12 12:03:45,2016-08-12 12:05:27,0.028333333333333332,1,Update ISSUE_TEMPLATE.md,[],0,True,0.028333333333333332,master,True,closed,,2016-08-14 02:39:49,1
1130,3725,2016-08-12 10:57:51,2016-08-12 14:25:25,3.4594444444444443,1,Fix: Be able to evolve pokemon after caught,[],0,False,,dev,True,closed,,2016-08-12 14:25:25,1
1131,3719,2016-08-12 10:16:52,2016-08-12 17:56:59,7.668611111111111,1,Added Procfile to deploy easily to Heroku,[],0,True,7.668611111111111,dev,True,closed,Abel,2016-08-12 17:56:59,2
1132,3714,2016-08-12 09:46:46,2016-08-12 18:10:32,8.39611111111111,2,Enabled location update for the web plugin,[],0,False,,dev,True,closed,Pascal,2016-08-12 18:10:32,1
1133,3708,2016-08-12 08:51:23,2016-08-12 08:51:42,0.005277777777777778,35,Pr/5,[],0,False,,master,True,closed,,2016-08-12 08:51:42,141
1134,3707,2016-08-12 08:37:57,2016-08-12 08:59:57,0.36666666666666664,7,Config/encrypt fix,[],0,True,0.36666666666666664,dev,True,closed,Heihachi,2016-08-12 08:59:57,3
1135,3706,2016-08-12 08:15:33,2016-08-27 20:53:55,372.63944444444445,10,Clean logging option,"['Second Review Required', 'Approved']",2,True,372.63944444444445,dev,True,closed,Deleted user,2016-08-28 06:50:29,2
1136,3702,2016-08-12 07:57:10,2016-08-12 18:21:10,10.4,1,Force setup.sh to use python2,[],0,False,,dev,True,closed,Francesco Dulio,2016-08-12 18:21:10,1
1137,3698,2016-08-12 07:19:10,2016-08-12 07:44:54,0.4288888888888889,1,Format iv_pct on 3 digits,[],0,True,0.4288888888888889,dev,True,closed,Vianney Dubus,2016-08-13 08:17:01,1
1138,3670,2016-08-12 02:01:47,2016-08-12 02:34:47,0.55,3,remove Debian python-protobuf dependency,[],0,True,0.55,dev,True,closed,h0n9xu,2016-08-12 02:34:47,1
1139,3662,2016-08-11 23:18:59,2016-08-12 17:19:56,18.015833333333333,1,Force run.sh to use python2,[],0,False,,dev,True,closed,Saunier Debes Brice,2016-08-12 18:57:53,1
1140,3659,2016-08-11 22:32:48,2016-08-11 22:40:11,0.12305555555555556,5,Force run.sh to use python2,[],0,False,,dev,True,closed,Saunier Debes Brice,2016-08-11 22:40:11,44
1141,3653,2016-08-11 21:27:36,2016-08-12 07:16:08,9.80888888888889,4,add keep_for_luckyegg,[],0,False,,dev,True,closed,Jeff,2016-08-12 15:23:32,3
1142,3648,2016-08-11 21:05:41,2016-08-12 18:16:44,21.184166666666666,1,tweaked encrypt.so instructions,['Waiting on Changes'],1,False,,dev,True,closed,Joe Healey,2016-08-16 17:46:11,2
1143,3640,2016-08-11 19:39:31,2016-08-11 19:39:34,0.0008333333333333334,2,"Revert ""moving_to_fort and moving_to_lured_fort now also emit current_position""",[],0,True,0.0008333333333333334,dev,True,closed,Douglas Camata,2016-08-16 17:46:12,1
1144,3638,2016-08-11 18:56:38,2016-08-11 18:58:30,0.03111111111111111,23,"Dev merge to master, PR",[],0,True,0.03111111111111111,master,False,closed,Simba Zhang,2016-08-11 18:58:31,129
1145,3637,2016-08-11 18:37:46,2016-08-11 20:44:25,2.1108333333333333,2,Correct colored logging,['Approved'],1,True,2.1108333333333333,dev,True,closed,Deleted user,2016-08-12 10:06:53,4
1146,3629,2016-08-11 16:38:56,2016-08-11 17:40:15,1.0219444444444445,2,Fix handle soft ban,[],0,True,1.0219444444444445,dev,True,closed,,2016-08-11 18:14:12,2
1147,3628,2016-08-11 16:18:27,2016-08-11 17:33:41,1.2538888888888888,1,Update docker.md,[],0,False,,master,True,closed,Chanon Ngerntongdee,2016-08-12 02:59:10,2
1148,3618,2016-08-11 14:16:22,2016-08-11 17:34:21,3.299722222222222,1,Update installation.md,[],0,True,3.299722222222222,dev,True,closed,,2016-08-12 17:49:20,2
1149,3614,2016-08-11 13:17:56,2016-08-11 17:34:50,4.281666666666666,2,moving_to_fort and moving_to_lured_fort now also emit current_position,[],0,True,4.281666666666666,dev,True,closed,Sander,2016-08-16 17:46:12,1
1150,3612,2016-08-11 13:14:05,2016-08-11 17:57:45,4.727777777777778,6,Option to release the last pokemon catched if pokemon bag reach a limit (intended to never stop catching if got full bag),[],0,False,,dev,True,closed,Sergio Palacio Ródenas,2016-08-11 17:57:45,2
1151,3611,2016-08-11 13:13:58,2016-08-12 07:47:36,18.560555555555556,1,Add missing submodule update to setup.sh,[],0,False,,dev,True,closed,,2016-09-07 20:07:09,1
1152,3610,2016-08-11 12:50:33,2016-08-11 20:57:07,8.109444444444444,47,remove Debian python-protobuf dependency,[],0,False,,dev,True,closed,h0n9xu,2016-08-12 02:02:23,2
1153,3607,2016-08-11 12:32:53,2016-08-11 12:37:32,0.0775,1,fix typo and add Microsoft Visual C++ Compiler,[],0,False,,master,True,closed,,2016-08-11 12:37:32,1
1154,3604,2016-08-11 11:56:37,2016-08-11 12:38:46,0.7025,1,Improved documentation,[],0,True,0.7025,dev,True,closed,Oscar Fanelli,2016-08-11 12:39:34,1
1155,3600,2016-08-11 11:39:51,2016-08-11 12:38:21,0.975,3,remove Debian python-protobuf dependency,[],0,False,,master,True,closed,h0n9xu,2016-08-11 12:51:35,1
1156,3593,2016-08-11 10:18:58,2016-08-12 14:40:53,28.365277777777777,5,Heaps of updates to docs and other small errors in running the bot.,['Waiting on Changes'],1,True,28.365277777777777,dev,True,closed,,2016-08-12 14:41:41,26
1157,3592,2016-08-11 10:14:20,2016-08-11 10:18:51,0.07527777777777778,1,Update setup.sh to fix for wget: command not found on mac,[],0,False,,dev,True,closed,Simon Shi,2016-08-11 10:19:10,1
1158,3591,2016-08-11 10:08:01,2016-08-20 01:39:14,207.52027777777778,2,Trying to set up appveyor for windows based CI,"['New Functionality', 'Waiting on Changes']",2,True,207.52027777777778,dev,False,closed,Eli White,2016-08-21 01:53:56,5
1159,3587,2016-08-11 09:40:44,2016-08-11 20:12:19,10.526388888888889,1,Added string format to step_walker,[],0,False,,dev,True,closed,Guitared,2016-08-11 20:12:19,1
1160,3585,2016-08-11 09:25:10,2016-08-11 09:53:57,0.4797222222222222,2,Small fixes and improvments in setup.sh,[],0,True,0.4797222222222222,dev,True,closed,Konstantin Shapkin,2016-08-11 09:53:57,1
1161,3583,2016-08-11 09:03:19,2016-08-11 09:10:51,0.12555555555555556,2,Improve Docker Image and `docker-compose.yml`,[],0,True,0.12555555555555556,dev,True,closed,Yong Wen Chua,2016-08-11 09:11:24,1
1162,3579,2016-08-11 08:29:45,2016-08-11 08:31:26,0.028055555555555556,1,wiki gone reverted to the latest documentation,[],0,True,0.028055555555555556,dev,True,closed,,2016-08-11 08:31:26,1
1163,3578,2016-08-11 08:27:33,2016-08-11 11:00:40,2.5519444444444446,2,Quick and possibly dirty fix for the annoying debuging messages in co…,[],0,False,,dev,True,closed,,2016-08-11 11:00:40,1
1164,3575,2016-08-11 08:24:03,2016-08-11 08:26:47,0.04555555555555556,2,More read changes and explaining to make it noob proof(er),[],0,True,0.04555555555555556,dev,True,closed,,2016-08-11 08:26:47,3
1165,3572,2016-08-11 08:03:14,2016-08-11 17:09:16,9.100555555555555,6,Adding support for disabling sleeps intended for app delay parity,[],0,False,,dev,True,closed,Eli White,2016-08-16 17:46:12,1
1166,3569,2016-08-11 07:46:05,2016-08-11 08:07:45,0.3611111111111111,2,Updated readme to have better readability,[],0,True,0.3611111111111111,dev,True,closed,,2016-08-11 08:07:45,6
1167,3568,2016-08-11 07:30:31,2016-08-11 07:34:42,0.06972222222222223,1,reflected the new changes in docs,[],0,False,,master,True,closed,,2016-08-11 07:35:48,1
1168,3567,2016-08-11 07:23:03,2016-08-11 07:29:10,0.10194444444444445,1,update to reflect setup sh changes,[],0,True,0.10194444444444445,dev,True,closed,,2016-08-11 07:29:58,1
1169,3565,2016-08-11 06:56:06,2016-08-11 07:29:57,0.5641666666666667,2,Fixed chmod setup now for good,[],0,True,0.5641666666666667,dev,True,closed,,2016-08-11 07:35:57,2
1170,3564,2016-08-11 06:45:51,2016-08-11 06:47:32,0.028055555555555556,46,"Dev merge to master, PR",[],0,True,0.028055555555555556,master,True,closed,Simba Zhang,2016-08-11 06:47:32,114
1171,3559,2016-08-11 06:10:58,2016-08-11 06:40:46,0.49666666666666665,33,"Dev merge to master, PR (#3334)",[],0,False,,dev,True,closed,,2016-08-11 06:40:46,1
1172,3556,2016-08-11 04:43:03,2016-08-12 17:45:56,37.04805555555556,5,Cache recent forts (for forts.max_circle_size),['Approved'],1,True,37.04805555555556,dev,True,closed,,2016-08-12 20:51:02,8
1173,3555,2016-08-11 04:41:04,2016-08-11 05:13:03,0.5330555555555555,1,Adding a test change,[],0,False,,dev,True,closed,Eli White,2016-08-11 17:10:31,1
1174,3551,2016-08-11 03:58:19,2016-08-11 04:00:38,0.03861111111111111,2,Add missing special skill for Venonat Pokemon,[],0,False,,dev,True,closed,,2016-08-11 04:00:44,1
1175,3550,2016-08-11 03:48:46,2016-08-11 04:35:25,0.7775,6,Fixed list of charged attacks for Venonat (#3548) + BaseDefense/BaseStamina info fix,[],0,True,0.7775,dev,True,closed,Artyom Shendrik,2016-08-11 04:35:25,4
1176,3549,2016-08-11 03:48:15,2016-08-11 03:49:11,0.015555555555555555,6,"Revert ""Better inventory:  attacks & movesets,  IV CP perfection,  pokemon level,  etc..""",[],0,True,0.015555555555555555,dev,True,closed,Nikhil Pandey,2016-08-11 03:49:21,1
1177,3542,2016-08-11 00:55:27,2016-08-11 04:08:41,3.2205555555555554,1,run.bat for windows,[],0,True,3.2205555555555554,dev,True,closed,,2016-08-11 04:08:41,1
1178,3541,2016-08-11 00:42:10,2016-08-11 01:44:41,1.0419444444444443,8,more bots,[],0,False,,master,True,closed,Shane Jiang,2016-08-11 12:36:47,2
1179,3535,2016-08-10 23:50:47,2016-08-11 02:39:49,2.817222222222222,1,"Fix evolution error for Hitmonlee, Hitmonchan, Dratini",[],0,False,,dev,True,closed,,2016-08-11 02:39:49,2
1180,3532,2016-08-10 23:02:03,2016-08-11 20:07:54,21.0975,3,Honour logging settings from config to disable log level.,"['Waiting on Changes', 'Approved']",2,False,,dev,True,closed,VeNoMouS,2016-08-11 22:20:07,4
1181,3531,2016-08-10 22:55:24,2016-08-11 01:48:57,2.8925,1,Ensure recycling happens if bag is over capacity.,[],0,True,2.8925,dev,True,closed,Rodrigo Menezes,2016-08-11 01:48:57,1
1182,3530,2016-08-10 22:38:35,2016-08-11 10:36:05,11.958333333333334,9,"Remove the ""evolve_captured"" flag in favor of the EvolveTask",['Second Review Required'],1,True,11.958333333333334,dev,True,closed,Aurélien Chretien,2016-08-12 12:26:55,4
1183,3529,2016-08-10 22:36:58,2016-08-11 08:10:31,9.559166666666666,6,Export to file,[],0,False,,dev,True,closed,Ömer Erdinç Yağmurlu,2016-08-11 10:47:28,6
1184,3524,2016-08-10 21:22:49,2016-08-11 20:11:59,22.819444444444443,2,Improved items display for loot on level up and pokestop,[],0,False,,dev,True,closed,Deleted user,2016-08-11 20:11:59,1
1185,3523,2016-08-10 21:15:13,2016-08-10 21:16:15,0.017222222222222222,46,\\\\,[],0,False,,master,True,closed,Deleted user,2016-08-10 21:23:39,104
1186,3521,2016-08-10 20:36:54,2016-08-10 22:35:16,1.9727777777777777,1,Typo fix: show new catch rate after berry throw.,[],0,True,1.9727777777777777,dev,True,closed,Dmitry Ovodov,2016-08-10 22:35:16,1
1187,3517,2016-08-10 20:00:43,2016-08-11 13:19:12,17.308055555555555,36,Quick fix for no_pokeball infinite loop,['Waiting on Changes'],1,False,,dev,True,closed,,2016-08-11 13:19:12,25
1188,3515,2016-08-10 19:46:53,2016-08-10 20:01:17,0.24,33,Quick fix for no_pokeball infinite loop,[],0,False,,dev,True,closed,,2016-08-10 20:01:17,2
1189,3511,2016-08-10 19:27:38,2016-08-10 22:36:46,3.152222222222222,1,Fix stdout is not a terminal,[],0,True,3.152222222222222,dev,True,closed,,2016-08-11 05:42:59,1
1190,3500,2016-08-10 18:43:47,2016-08-11 04:09:23,9.426666666666666,2,Fix error when MoveToFort called from handle_soft_ban.py,[],0,True,9.426666666666666,dev,True,closed,Dmitry Ovodov,2016-08-11 17:48:56,2
1191,3496,2016-08-10 18:02:04,2016-08-12 17:15:54,47.230555555555554,1,Modify pokemon_catch_worker.py to use Inventory class and fix #3411,[],0,True,47.230555555555554,dev,True,closed,Dmitry Ovodov,2016-08-12 17:31:06,16
1192,3487,2016-08-10 16:08:59,2016-08-10 17:56:52,1.7980555555555555,1,remove unused code in evolve_pokemon worker,[],0,True,1.7980555555555555,dev,True,closed,,2016-08-10 17:56:52,1
1193,3482,2016-08-10 15:38:07,2016-08-10 17:25:13,1.785,1,fix config creation,[],0,True,1.785,dev,True,closed,,2016-08-10 17:25:13,1
1194,3472,2016-08-10 14:39:10,2016-08-10 17:57:31,3.305833333333333,1,Fixes Windows Title Update,[],0,False,,dev,True,closed,,2016-08-10 20:57:26,1
1195,3467,2016-08-10 13:46:18,2016-08-11 07:23:52,17.62611111111111,4,"UpdateTitleStats -> UpdateLiveStats, new stat, refactoring",[],0,True,17.62611111111111,dev,True,closed,Genesis,2016-08-11 11:38:31,4
1196,3457,2016-08-10 12:53:12,2016-08-11 17:58:47,29.093055555555555,5,[config] new tasks in example files,[],0,True,29.093055555555555,dev,True,closed,Deleted user,2016-08-11 21:36:43,6
1197,3455,2016-08-10 12:33:46,2016-08-11 02:44:51,14.184722222222222,6,"Better inventory:  attacks & movesets,  IV CP perfection,  pokemon level,  etc..",[],0,True,14.184722222222222,dev,True,closed,Artyom Shendrik,2016-08-11 04:40:29,8
1198,3440,2016-08-10 11:13:05,2016-08-10 18:05:10,6.868055555555555,2,"Don't show Inventory full event if we set ""ignore_item_count""",[],0,True,6.868055555555555,dev,True,closed,Aurélien Chretien,2016-08-11 21:24:29,1
1199,3438,2016-08-10 11:04:06,2016-08-10 18:09:02,7.082222222222223,54,Small PEP8 changes,[],0,False,,dev,True,closed,Deleted user,2016-08-10 18:50:28,8
1200,3433,2016-08-10 10:30:49,2016-08-10 18:11:34,7.679166666666666,1,small fix for run.sh,[],0,True,7.679166666666666,dev,True,closed,Simon Shi,2016-08-10 18:11:35,1
1201,3422,2016-08-10 09:34:41,2016-08-10 09:58:03,0.3894444444444444,2,fix typo of shell,[],0,True,0.3894444444444444,dev,True,closed,Simon Shi,2016-08-10 16:20:31,2
1202,3421,2016-08-10 09:34:08,2016-08-12 17:17:46,55.727222222222224,7,Use Ultraball If No Other Balls (With Constraint),"['Waiting on Changes', 'Approved']",2,True,55.727222222222224,dev,True,closed,,2016-08-12 17:28:14,17
1203,3417,2016-08-10 09:13:17,2016-08-10 17:03:04,7.829722222222222,4,Give the possibility to disable a task,[],0,True,7.829722222222222,dev,True,closed,Aurélien Chretien,2016-08-11 21:24:17,5
1204,3414,2016-08-10 08:25:36,2016-08-10 08:32:42,0.11833333333333333,40,Use Greatball If No Balls with Min Config,[],0,False,,master,False,closed,,2016-08-10 08:32:42,90
1205,3413,2016-08-10 08:14:36,2016-08-11 01:42:25,17.46361111111111,1,Improve printing items,[],0,False,,dev,True,closed,Ningning,2016-08-11 01:42:25,1
1206,3412,2016-08-10 07:54:41,2016-08-11 20:17:51,36.38611111111111,1,Return RUNNING if there are more forts to spin,['Approved'],1,True,36.38611111111111,dev,True,closed,Eli White,2016-08-12 13:43:59,1
1207,3410,2016-08-10 07:30:30,2016-08-11 07:39:33,24.150833333333335,1,latest version is 1.11-1,[],0,False,,dev,True,closed,Harsh Lathwal,2016-08-11 07:39:33,1
1208,3407,2016-08-10 07:18:00,2016-08-10 07:18:56,0.015555555555555555,1,Fix evolution error in pokemon.json,[],0,False,,dev,True,closed,,2016-08-10 07:18:56,1
1209,3400,2016-08-10 06:28:21,2016-08-12 18:27:06,59.979166666666664,6,"Allow social event exchange anonymous between clients, MQTT broker will hide  users' ip and personal information.","['Help Wanted', 'New Functionality']",2,False,,dev,True,closed,Simba Zhang,2016-08-16 17:45:53,2
1210,3397,2016-08-10 06:01:13,2016-08-10 07:18:09,1.2822222222222222,1,Tiny formatting update - transfer_pokemon.py,[],0,True,1.2822222222222222,dev,True,closed,Sean Quinn,2016-08-10 15:26:03,1
1211,3393,2016-08-10 05:00:51,2016-08-10 05:40:39,0.6633333333333333,3,Fix path of shells,[],0,True,0.6633333333333333,dev,True,closed,Simon Shi,2016-08-10 05:40:40,3
1212,3391,2016-08-10 04:50:43,2016-08-10 05:00:08,0.15694444444444444,33,Master,[],0,False,,add_map_path_in_follow_map_config,True,closed,,2016-08-10 05:00:08,1
1213,3390,2016-08-10 04:35:33,2016-08-10 04:53:30,0.2991666666666667,1,Minor text fix for setup.sh,[],0,True,0.2991666666666667,dev,True,closed,Simon Shi,2016-08-10 04:53:30,1
1214,3388,2016-08-10 04:34:02,2016-08-10 04:47:46,0.2288888888888889,33,Master,[],0,False,,dev,False,closed,,2016-08-10 04:47:46,1
1215,3375,2016-08-10 02:50:01,2016-08-10 12:37:33,9.792222222222222,2,"Fix Struct() argument 1 must be string, not unicode.",[],0,True,9.792222222222222,dev,True,closed,,2016-08-10 12:37:34,1
1216,3370,2016-08-10 01:47:52,2016-08-10 05:02:43,3.2475,2,[FIX] Evolve pokemon before transfer,[],0,False,,dev,True,closed,,2016-08-10 05:02:43,2
1217,3369,2016-08-10 01:36:17,2016-08-20 01:38:20,240.03416666666666,1,PokemonGo-Bot/issues#3366: use self.logger.warning instead of log.logger,"['Waiting on Changes', 'Approved']",2,False,,dev,True,closed,Elliot Shiu,2016-08-20 01:38:20,1
1218,3368,2016-08-10 01:28:08,2016-08-10 01:31:12,0.051111111111111114,40,Fix evolves,[],0,False,,master,True,closed,,2016-08-10 01:31:12,93
1219,3357,2016-08-09 22:40:50,2016-08-10 02:03:46,3.382222222222222,33,Patch 1,[],0,False,,dev,True,closed,,2016-08-10 02:03:46,3
1220,3352,2016-08-09 22:01:55,2016-08-10 09:47:37,11.761666666666667,6,changes to improve event system based on new web ui devs requests,[],0,True,11.761666666666667,dev,True,closed,Douglas Camata,2016-08-10 17:20:17,4
1221,3344,2016-08-09 19:53:59,2016-08-10 05:42:14,9.804166666666667,1,Fix evolution error in pokemon.json,[],0,True,9.804166666666667,dev,True,closed,,2016-08-10 07:16:31,1
1222,3341,2016-08-09 19:33:51,2016-08-09 19:57:14,0.38972222222222225,38,Fix evolution error in pokemon.json,[],0,False,,master,True,closed,,2016-08-09 19:57:14,83
1223,3340,2016-08-09 19:19:32,2016-08-09 19:19:39,0.0019444444444444444,1,"Revert ""Upgrade pgoapi to the b4bf0e089dfe09903f8dda37dae56910e01f94cc commit…""",[],0,True,0.0019444444444444444,dev,True,closed,Simba Zhang,2016-08-10 17:20:12,1
1224,3339,2016-08-09 19:18:32,2016-08-09 19:26:17,0.12916666666666668,2,Added map_path configuration for move_to_map.,[],0,True,0.12916666666666668,dev,True,closed,Simba Zhang,2016-08-10 17:20:14,1
1225,3337,2016-08-09 19:05:35,2016-08-09 19:18:46,0.21972222222222224,1,Upgrade pgoapi to the b4bf0e089dfe09903f8dda37dae56910e01f94cc commit…,[],0,True,0.21972222222222224,dev,True,closed,Simba Zhang,2016-08-10 17:20:15,1
1226,3336,2016-08-09 18:52:25,2016-08-09 19:08:01,0.26,2,Add fast & charged attacks data,[],0,True,0.26,dev,True,closed,Artyom Shendrik,2016-08-10 12:34:38,1
1227,3334,2016-08-09 18:21:07,2016-08-09 18:22:48,0.028055555555555556,33,"Dev merge to master, PR",[],0,True,0.028055555555555556,master,False,closed,Simba Zhang,2016-08-09 18:22:48,76
1228,3332,2016-08-09 18:10:30,2016-08-10 06:51:04,12.676111111111112,1,"If you have no other pokeballs, be wiling to use ultra balls",[],0,False,,dev,True,closed,Eli White,2016-08-10 17:20:19,1
1229,3331,2016-08-09 17:53:10,2016-08-09 18:33:33,0.6730555555555555,1,Improve and update pokemon.json,['Approved'],1,True,0.6730555555555555,dev,True,closed,Artyom Shendrik,2016-08-10 12:34:48,1
1230,3326,2016-08-09 17:20:36,2016-08-09 18:28:37,1.1336111111111111,1,[run.sh] moved file check,['Approved'],1,True,1.1336111111111111,dev,True,closed,Matt J Madsen,2016-08-09 18:38:30,1
1231,3320,2016-08-09 16:47:57,2016-08-10 00:17:46,7.496944444444445,2,Update TransferPokemon to use new Inventory Class,['Approved'],1,True,7.496944444444445,dev,True,closed,Aurélien Chretien,2016-08-11 21:25:58,5
1232,3319,2016-08-09 16:47:31,2016-08-09 17:08:38,0.35194444444444445,43,WebGui Italian Translation,[],0,False,,master,True,closed,,2016-08-09 17:08:38,73
1233,3317,2016-08-09 16:45:17,2016-08-12 14:45:41,70.00666666666666,6,Keep extra pokemon in our bag so we can do smarter things later,"['Waiting on Changes', 'Approved']",2,False,,dev,True,closed,Jordan Christensen,2016-08-12 18:28:08,10
1234,3312,2016-08-09 16:07:06,2016-08-09 21:32:33,5.424166666666666,1,Log stats on terminal,"['Waiting on Changes', 'Approved']",2,True,5.424166666666666,dev,True,closed,Sergio Palacio Ródenas,2016-08-11 19:19:07,5
1235,3307,2016-08-09 15:43:32,2016-08-09 16:00:37,0.2847222222222222,28,Log stats on terminal,[],0,False,,master,True,closed,Sergio Palacio Ródenas,2016-08-09 16:00:37,72
1236,3289,2016-08-09 14:20:20,2016-08-09 14:23:03,0.04527777777777778,39,Dev,[],0,False,,master,True,closed,,2016-08-09 14:23:03,70
1237,3284,2016-08-09 13:19:32,2016-08-09 13:31:21,0.19694444444444445,2,has_next_evolution is a function not a property,[],0,True,0.19694444444444445,dev,True,closed,Jordan Christensen,2016-08-09 14:16:08,1
1238,3277,2016-08-09 12:33:07,2016-08-09 13:27:08,0.9002777777777777,2,Dev,[],0,True,0.9002777777777777,dev,True,closed,Michal Vrska,2016-08-15 17:24:46,3
1239,3276,2016-08-09 12:27:03,2016-08-09 13:29:02,1.0330555555555556,1,Fix unexpected egg incubation retry,[],0,True,1.0330555555555556,dev,True,closed,Eevee,2016-08-09 13:43:32,1
1240,3272,2016-08-09 12:11:27,2016-08-09 12:25:54,0.24083333333333334,2,* adding enhanced sniping capabilities for move_to_map_pokemon,[],0,False,,dev,True,closed,Michal Vrska,2016-08-09 12:26:52,1
1241,3270,2016-08-09 12:08:02,2016-08-09 16:38:17,4.504166666666666,3,"Added a configuration option ""path_startmode"" (conflict merge #2489)",['Approved'],1,True,4.504166666666666,dev,True,closed,Jaap Moolenaar,2016-08-09 17:51:26,5
1242,3264,2016-08-09 11:54:59,2016-08-09 13:21:28,1.4413888888888888,1,Allow UpdateTitleStats to emit events instead of rewriting the console,['Approved'],1,True,1.441111111111111,dev,False,closed,Deleted user,2016-08-09 13:21:28,1
1243,3263,2016-08-09 11:39:34,2016-08-09 16:28:33,4.816388888888889,4,Powerful setup.sh,[],0,True,4.816388888888889,dev,True,closed,Simon Shi,2016-08-09 16:28:33,11
1244,3262,2016-08-09 11:37:00,2016-08-09 13:22:07,1.7519444444444445,2,Updating our issue and PR templates to be more helpful,[],0,True,1.7519444444444445,dev,True,closed,Eli White,2016-08-10 17:20:30,1
1245,3259,2016-08-09 11:22:04,2016-08-09 11:30:00,0.1322222222222222,1,Return an empty list if no pokemon are available.,[],0,True,0.1322222222222222,dev,True,closed,Joao Poupino,2016-08-09 11:30:00,1
1246,3254,2016-08-09 10:31:26,2016-08-09 17:49:09,7.295277777777778,2,Adding documentation for how to use and write plugins,[],0,True,7.295277777777778,dev,False,closed,Eli White,2016-08-09 17:49:12,2
1247,3245,2016-08-09 09:15:12,2016-08-09 09:19:31,0.07194444444444445,2,Stop fetching gym details,[],0,True,0.07194444444444445,dev,True,closed,Eli White,2016-08-09 09:19:33,1
1248,3244,2016-08-09 09:13:23,2016-08-09 09:19:03,0.09444444444444444,1,fixed NameError: global name 'pokemon_name' is not defined,[],0,True,0.09444444444444444,dev,True,closed,Andreas Schubert,2016-08-09 09:19:04,1
1249,3242,2016-08-09 08:52:46,2016-08-09 09:08:01,0.25416666666666665,3,Restart the loop when catching pokemon and there are more to catch,[],0,True,0.25416666666666665,dev,True,closed,Eli White,2016-08-09 09:08:04,1
1250,3241,2016-08-09 08:41:42,2016-08-09 13:28:27,4.779166666666667,1,Update pgoapi to a newer version,['Help to Test'],1,True,4.779166666666667,dev,True,closed,Erik Weber,2016-08-10 15:46:40,1
1251,3240,2016-08-09 08:36:48,2016-08-09 14:24:07,5.788611111111111,1,latest version is 1.11-1,[],0,False,,master,True,closed,Harsh Lathwal,2016-08-09 14:24:08,1
1252,3236,2016-08-09 08:11:19,2016-08-09 08:20:26,0.15194444444444444,2,Keeping a cache of gym information,[],0,True,0.15194444444444444,dev,True,closed,Eli White,2016-08-09 09:15:23,1
